process_id,parent_id,start_time,end_time,executable_path,user,command_line
3430,2669,2025-03-01 09:27:03,2025-03-01 10:10:06,C:/Windows/SysWOW64/cmd.exe,admin,"""C:/Windows/SysWOW64/cmd.exe"""
5896,6438,2025-03-01 09:27:36,2025-03-01 10:56:40,C:/Windows/SysWOW64/notepad.exe,janedoe,"""C:/Windows/SysWOW64/notepad.exe"""
5093,3506,2025-03-01 09:54:52,2025-03-01 10:48:22,C:/Program Files (x86)/chrome.exe,user1,"""C:/Program Files (x86)/chrome.exe"""
2989,1188,2025-03-01 09:08:55,2025-03-01 09:27:03,C:/Windows/System32/calc.exe,janedoe,"""C:/Windows/System32/calc.exe"""
7098,6529,2025-03-01 09:17:40,2025-03-01 10:50:58,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
1357,8618,2025-03-01 09:55:14,2025-03-01 09:17:35,C:/Windows/SysWOW64/winword.exe,admin,"""C:/Windows/SysWOW64/winword.exe"""
6432,5982,2025-03-01 09:03:27,2025-03-01 09:22:56,C:/Windows/System32/winword.exe,janedoe,"""C:/Windows/System32/winword.exe"""
7471,1981,2025-03-01 09:46:38,2025-03-01 09:58:15,C:/Windows/System32/powershell.exe,user1,"""C:/Windows/System32/powershell.exe"""
6799,9693,2025-03-01 09:19:06,2025-03-01 10:00:53,C:/Windows/SysWOW64/svchost.exe,user1,"""C:/Windows/SysWOW64/svchost.exe"""
1567,3392,2025-03-01 09:28:07,2025-03-01 10:15:11,C:/Program Files/winword.exe,janedoe,"""C:/Program Files/winword.exe"""
1999,4908,2025-03-01 09:09:22,2025-03-01 09:57:14,C:/Program Files/powershell.exe,user1,"""C:/Program Files/powershell.exe"""
9614,4906,2025-03-01 09:26:06,2025-03-01 10:46:45,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe"""
8859,3734,2025-03-01 09:34:17,2025-03-01 09:43:54,C:/Program Files/msedge.exe,janedoe,"""C:/Program Files/msedge.exe"""
5430,3854,2025-03-01 09:40:45,2025-03-01 09:29:54,C:/Windows/System32/cmd.exe,admin,"""C:/Windows/System32/cmd.exe"""
5602,6663,2025-03-01 09:24:24,2025-03-01 10:44:41,C:/Program Files (x86)/excel.exe,user1,"""C:/Program Files (x86)/excel.exe"""
3615,9004,2025-03-01 09:18:11,2025-03-01 10:12:51,C:/Windows/SysWOW64/calc.exe,admin,"""C:/Windows/SysWOW64/calc.exe"""
4594,3938,2025-03-01 09:12:01,2025-03-01 09:32:17,C:/Program Files/explorer.exe,johndoe,"""C:/Program Files/explorer.exe"""
6878,5073,2025-03-01 09:38:28,2025-03-01 09:19:24,C:/Program Files/msedge.exe,user1,"""C:/Program Files/msedge.exe"""
9064,1310,2025-03-01 09:02:35,2025-03-01 09:12:19,C:/Windows/SysWOW64/winword.exe,admin,"""C:/Windows/SysWOW64/winword.exe"""
4811,9312,2025-03-01 09:32:37,2025-03-01 09:00:05,C:/Windows/System32/excel.exe,johndoe,"""C:/Windows/System32/excel.exe"""
4300,7622,2025-03-01 09:54:46,2025-03-01 10:55:16,C:/Program Files/explorer.exe,johndoe,"""C:/Program Files/explorer.exe"""
1975,4608,2025-03-01 09:48:06,2025-03-01 09:19:20,C:/Windows/SysWOW64/msedge.exe,admin,"""C:/Windows/SysWOW64/msedge.exe"""
9622,4082,2025-03-01 09:48:05,2025-03-01 10:30:24,C:/Windows/System32/cmd.exe,janedoe,"""C:/Windows/System32/cmd.exe"""
2655,3188,2025-03-01 09:09:18,2025-03-01 09:21:30,C:/Program Files/cmd.exe,janedoe,"""C:/Program Files/cmd.exe"""
8982,3399,2025-03-01 09:47:20,2025-03-01 10:23:47,C:/Windows/SysWOW64/excel.exe,johndoe,"""C:/Windows/SysWOW64/excel.exe"""
4657,1828,2025-03-01 09:50:06,2025-03-01 10:34:00,C:/Program Files (x86)/svchost.exe,johndoe,"""C:/Program Files (x86)/svchost.exe"""
3086,6383,2025-03-01 09:26:43,2025-03-01 10:56:09,C:/Windows/System32/msedge.exe,admin,"""C:/Windows/System32/msedge.exe"""
3983,8247,2025-03-01 09:43:39,2025-03-01 10:17:12,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
9129,8460,2025-03-01 09:16:14,2025-03-01 09:47:21,C:/Program Files/chrome.exe,johndoe,"""C:/Program Files/chrome.exe"""
3750,5198,2025-03-01 09:00:46,2025-03-01 09:36:12,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
5088,8784,2025-03-01 09:53:43,2025-03-01 09:14:45,C:/Program Files/svchost.exe,admin,"""C:/Program Files/svchost.exe"""
1788,9653,2025-03-01 09:11:21,2025-03-01 09:56:31,C:/Program Files (x86)/powershell.exe,janedoe,"""C:/Program Files (x86)/powershell.exe"""
7204,5516,2025-03-01 09:06:55,2025-03-01 10:53:09,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
4695,5210,2025-03-01 09:54:33,2025-03-01 10:55:28,C:/Program Files (x86)/chrome.exe,admin,"""C:/Program Files (x86)/chrome.exe"""
5831,6107,2025-03-01 09:07:08,2025-03-01 09:10:07,C:/Program Files/svchost.exe,johndoe,"""C:/Program Files/svchost.exe"""
3787,1794,2025-03-01 09:37:20,2025-03-01 09:12:42,C:/Windows/SysWOW64/chrome.exe,johndoe,"""C:/Windows/SysWOW64/chrome.exe"""
8909,3724,2025-03-01 09:41:27,2025-03-01 09:59:16,C:/Program Files (x86)/explorer.exe,user1,"""C:/Program Files (x86)/explorer.exe"""
1877,8342,2025-03-01 09:12:58,2025-03-01 09:55:52,C:/Program Files/calc.exe,johndoe,"""C:/Program Files/calc.exe"""
5612,3194,2025-03-01 09:03:23,2025-03-01 09:53:38,C:/Windows/SysWOW64/chrome.exe,janedoe,"""C:/Windows/SysWOW64/chrome.exe"""
3516,6728,2025-03-01 09:29:11,2025-03-01 09:11:57,C:/Program Files/notepad.exe,johndoe,"""C:/Program Files/notepad.exe"""
8869,6314,2025-03-01 09:14:07,2025-03-01 09:23:19,C:/Windows/System32/notepad.exe,johndoe,"""C:/Windows/System32/notepad.exe"""
2342,8717,2025-03-01 09:53:34,2025-03-01 09:54:16,C:/Windows/System32/svchost.exe,janedoe,"""C:/Windows/System32/svchost.exe"""
9013,6759,2025-03-01 09:26:27,2025-03-01 09:25:14,C:/Windows/System32/excel.exe,johndoe,"""C:/Windows/System32/excel.exe"""
7249,6246,2025-03-01 09:03:02,2025-03-01 09:35:56,C:/Windows/SysWOW64/winword.exe,janedoe,"""C:/Windows/SysWOW64/winword.exe"""
8619,9937,2025-03-01 09:38:31,2025-03-01 09:08:24,C:/Windows/SysWOW64/svchost.exe,user1,"""C:/Windows/SysWOW64/svchost.exe"""
2584,8705,2025-03-01 09:28:15,2025-03-01 10:43:16,C:/Program Files/excel.exe,user1,"""C:/Program Files/excel.exe"""
1999,5441,2025-03-01 09:36:33,2025-03-01 10:33:48,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
4860,9791,2025-03-01 09:26:57,2025-03-01 10:56:35,C:/Program Files/chrome.exe,admin,"""C:/Program Files/chrome.exe"""
9226,9226,2025-03-01 09:10:03,2025-03-01 09:16:25,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
3832,4626,2025-03-01 09:08:36,2025-03-01 09:05:49,C:/Windows/SysWOW64/calc.exe,janedoe,"""C:/Windows/SysWOW64/calc.exe"""
2283,1878,2025-03-01 09:56:56,2025-03-01 10:21:14,C:/Windows/SysWOW64/explorer.exe,johndoe,"""C:/Windows/SysWOW64/explorer.exe"""
6238,6085,2025-03-01 09:37:58,2025-03-01 09:54:15,C:/Windows/System32/powershell.exe,johndoe,"""C:/Windows/System32/powershell.exe"""
5525,3615,2025-03-01 09:53:41,2025-03-01 10:35:37,C:/Program Files (x86)/notepad.exe,janedoe,"""C:/Program Files (x86)/notepad.exe"""
2843,9796,2025-03-01 09:38:40,2025-03-01 10:20:16,C:/Windows/SysWOW64/explorer.exe,admin,"""C:/Windows/SysWOW64/explorer.exe"""
2730,8342,2025-03-01 09:23:28,2025-03-01 10:59:51,C:/Program Files/excel.exe,janedoe,"""C:/Program Files/excel.exe"""
5327,5914,2025-03-01 09:41:34,2025-03-01 10:04:35,C:/Program Files (x86)/msedge.exe,admin,"""C:/Program Files (x86)/msedge.exe"""
3821,4292,2025-03-01 09:42:12,2025-03-01 10:23:06,C:/Program Files (x86)/explorer.exe,janedoe,"""C:/Program Files (x86)/explorer.exe"""
1635,3527,2025-03-01 09:03:21,2025-03-01 10:41:49,C:/Program Files/calc.exe,janedoe,"""C:/Program Files/calc.exe"""
5400,9180,2025-03-01 09:55:48,2025-03-01 10:48:21,C:/Windows/System32/cmd.exe,johndoe,"""C:/Windows/System32/cmd.exe"""
6094,9238,2025-03-01 09:59:19,2025-03-01 09:31:07,C:/Program Files (x86)/chrome.exe,user1,"""C:/Program Files (x86)/chrome.exe"""
5923,5305,2025-03-01 09:49:45,2025-03-01 09:56:54,C:/Program Files/svchost.exe,admin,"""C:/Program Files/svchost.exe"""
4079,2677,2025-03-01 09:50:34,2025-03-01 10:06:08,C:/Windows/SysWOW64/powershell.exe,johndoe,"""C:/Windows/SysWOW64/powershell.exe"""
1920,1999,2025-03-01 09:21:14,2025-03-01 10:36:52,C:/Windows/SysWOW64/chrome.exe,janedoe,"""C:/Windows/SysWOW64/chrome.exe"""
3222,4811,2025-03-01 09:11:51,2025-03-01 09:26:19,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe"""
1944,4906,2025-03-01 09:03:27,2025-03-01 09:49:12,C:/Windows/System32/winword.exe,user1,"""C:/Windows/System32/winword.exe"""
5488,5285,2025-03-01 09:27:05,2025-03-01 10:26:45,C:/Program Files (x86)/excel.exe,admin,"""C:/Program Files (x86)/excel.exe"""
1500,5469,2025-03-01 09:40:33,2025-03-01 10:00:54,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
8775,4860,2025-03-01 09:11:09,2025-03-01 10:54:22,C:/Program Files/cmd.exe,johndoe,"""C:/Program Files/cmd.exe"""
2480,3804,2025-03-01 09:03:23,2025-03-01 09:22:14,C:/Windows/System32/powershell.exe,user1,"""C:/Windows/System32/powershell.exe"""
4626,8199,2025-03-01 09:44:28,2025-03-01 09:55:54,C:/Windows/SysWOW64/svchost.exe,admin,"""C:/Windows/SysWOW64/svchost.exe"""
1145,5295,2025-03-01 09:41:02,2025-03-01 10:49:20,C:/Windows/SysWOW64/explorer.exe,admin,"""C:/Windows/SysWOW64/explorer.exe"""
4666,4068,2025-03-01 09:48:39,2025-03-01 10:36:51,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe"""
7943,2113,2025-03-01 09:17:12,2025-03-01 09:29:47,C:/Program Files/winword.exe,janedoe,"""C:/Program Files/winword.exe"""
5950,4594,2025-03-01 09:39:54,2025-03-01 09:13:58,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
9380,9380,2025-03-01 09:41:34,2025-03-01 09:38:35,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
2771,3735,2025-03-01 09:18:52,2025-03-01 10:27:27,C:/Windows/System32/cmd.exe,johndoe,"""C:/Windows/System32/cmd.exe"""
5536,7334,2025-03-01 09:10:14,2025-03-01 10:10:37,C:/Program Files/calc.exe,user1,"""C:/Program Files/calc.exe"""
1930,6916,2025-03-01 09:49:14,2025-03-01 09:03:28,C:/Program Files/explorer.exe,janedoe,"""C:/Program Files/explorer.exe"""
5843,5150,2025-03-01 09:26:30,2025-03-01 10:40:35,C:/Program Files (x86)/powershell.exe,admin,"""C:/Program Files (x86)/powershell.exe"""
4111,8575,2025-03-01 09:43:34,2025-03-01 10:47:09,C:/Windows/SysWOW64/excel.exe,janedoe,"""C:/Windows/SysWOW64/excel.exe"""
6873,5093,2025-03-01 09:57:23,2025-03-01 10:29:47,C:/Program Files/explorer.exe,user1,"""C:/Program Files/explorer.exe"""
5813,6511,2025-03-01 09:50:34,2025-03-01 09:35:18,C:/Program Files (x86)/explorer.exe,user1,"""C:/Program Files (x86)/explorer.exe"""
6499,3683,2025-03-01 09:15:14,2025-03-01 10:41:36,C:/Windows/SysWOW64/cmd.exe,johndoe,"""C:/Windows/SysWOW64/cmd.exe"""
7889,4027,2025-03-01 09:39:58,2025-03-01 09:40:08,C:/Program Files/svchost.exe,janedoe,"""C:/Program Files/svchost.exe"""
2929,7418,2025-03-01 09:39:36,2025-03-01 10:24:44,C:/Windows/System32/msedge.exe,admin,"""C:/Windows/System32/msedge.exe"""
8736,7022,2025-03-01 09:59:13,2025-03-01 10:32:56,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe"""
9680,1838,2025-03-01 09:59:26,2025-03-01 10:56:37,C:/Program Files (x86)/notepad.exe,user1,"""C:/Program Files (x86)/notepad.exe"""
3250,3579,2025-03-01 09:38:52,2025-03-01 10:02:28,C:/Program Files/powershell.exe,user1,"""C:/Program Files/powershell.exe"""
6183,3854,2025-03-01 09:22:42,2025-03-01 10:26:09,C:/Windows/System32/winword.exe,user1,"""C:/Windows/System32/winword.exe"""
6134,6663,2025-03-01 09:18:40,2025-03-01 09:28:35,C:/Windows/System32/winword.exe,user1,"""C:/Windows/System32/winword.exe"""
3595,3938,2025-03-01 09:41:56,2025-03-01 09:59:12,C:/Windows/System32/explorer.exe,janedoe,"""C:/Windows/System32/explorer.exe"""
7609,9646,2025-03-01 09:00:19,2025-03-01 09:05:09,C:/Program Files (x86)/powershell.exe,user1,"""C:/Program Files (x86)/powershell.exe"""
7112,9201,2025-03-01 09:13:00,2025-03-01 09:02:26,C:/Program Files/excel.exe,admin,"""C:/Program Files/excel.exe"""
5076,5634,2025-03-01 09:08:48,2025-03-01 09:14:01,C:/Program Files/svchost.exe,janedoe,"""C:/Program Files/svchost.exe"""
9246,8736,2025-03-01 09:04:27,2025-03-01 10:52:28,C:/Program Files/explorer.exe,admin,"""C:/Program Files/explorer.exe"""
5885,9437,2025-03-01 09:40:42,2025-03-01 10:11:33,C:/Program Files (x86)/excel.exe,johndoe,"""C:/Program Files (x86)/excel.exe"""
8105,6091,2025-03-01 09:24:31,2025-03-01 10:42:24,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
3701,6916,2025-03-01 09:15:18,2025-03-01 10:39:16,C:/Windows/System32/calc.exe,user1,"""C:/Windows/System32/calc.exe"""
4460,4608,2025-03-01 09:11:32,2025-03-01 09:16:48,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/excel.exe"""
1612,1794,2025-03-01 09:42:32,2025-03-01 09:06:38,C:/Program Files/excel.exe,admin,"""C:/Program Files/excel.exe"""
2771,6107,2025-03-01 09:28:27,2025-03-01 10:00:39,C:/Windows/System32/chrome.exe,janedoe,"""C:/Windows/System32/chrome.exe"""
3024,7249,2025-03-01 09:47:54,2025-03-01 09:20:54,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
1152,6990,2025-03-01 09:45:13,2025-03-01 10:11:02,C:/Program Files (x86)/chrome.exe,johndoe,"""C:/Program Files (x86)/chrome.exe"""
3247,8303,2025-03-01 09:49:04,2025-03-01 10:24:20,C:/Windows/System32/excel.exe,admin,"""C:/Windows/System32/excel.exe"""
5631,8381,2025-03-01 09:13:33,2025-03-01 10:23:08,C:/Windows/System32/winword.exe,user1,"""C:/Windows/System32/winword.exe"""
5308,9064,2025-03-01 09:48:01,2025-03-01 09:55:56,C:/Windows/SysWOW64/cmd.exe,johndoe,"""C:/Windows/SysWOW64/cmd.exe"""
3627,8491,2025-03-01 09:14:10,2025-03-01 10:33:57,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/winword.exe"""
6416,3658,2025-03-01 09:45:51,2025-03-01 09:12:09,C:/Windows/System32/notepad.exe,admin,"""C:/Windows/System32/notepad.exe"""
9095,8269,2025-03-01 09:05:07,2025-03-01 10:38:47,C:/Windows/System32/excel.exe,admin,"""C:/Windows/System32/excel.exe"""
5192,7937,2025-03-01 09:18:01,2025-03-01 10:03:23,C:/Program Files (x86)/svchost.exe,admin,"""C:/Program Files (x86)/svchost.exe"""
2635,3001,2025-03-01 09:24:35,2025-03-01 10:49:26,C:/Windows/System32/svchost.exe,johndoe,"""C:/Windows/System32/svchost.exe"""
7979,4404,2025-03-01 09:00:39,2025-03-01 10:56:19,C:/Windows/System32/notepad.exe,user1,"""C:/Windows/System32/notepad.exe"""
3793,3662,2025-03-01 09:42:26,2025-03-01 09:36:37,C:/Program Files/winword.exe,admin,"""C:/Program Files/winword.exe"""
7105,1911,2025-03-01 09:27:21,2025-03-01 09:54:38,C:/Windows/SysWOW64/chrome.exe,janedoe,"""C:/Windows/SysWOW64/chrome.exe"""
5453,2354,2025-03-01 09:44:17,2025-03-01 10:48:48,C:/Program Files (x86)/powershell.exe,user1,"""C:/Program Files (x86)/powershell.exe"""
2852,1845,2025-03-01 09:07:04,2025-03-01 09:56:48,C:/Windows/System32/explorer.exe,janedoe,"""C:/Windows/System32/explorer.exe"""
8178,8178,2025-03-01 09:53:11,2025-03-01 09:48:57,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
3140,6488,2025-03-01 09:28:04,2025-03-01 10:00:10,C:/Program Files (x86)/chrome.exe,admin,"""C:/Program Files (x86)/chrome.exe"""
2037,7334,2025-03-01 09:48:05,2025-03-01 10:58:33,C:/Program Files/notepad.exe,user1,"""C:/Program Files/notepad.exe"""
6542,5602,2025-03-01 09:06:30,2025-03-01 09:59:05,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
8895,3948,2025-03-01 09:57:16,2025-03-01 10:52:50,C:/Program Files (x86)/explorer.exe,admin,"""C:/Program Files (x86)/explorer.exe"""
1190,5837,2025-03-01 09:58:09,2025-03-01 10:07:41,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/winword.exe"""
2226,1130,2025-03-01 09:22:35,2025-03-01 09:37:58,C:/Program Files/calc.exe,admin,"""C:/Program Files/calc.exe"""
9305,9214,2025-03-01 09:27:31,2025-03-01 10:51:33,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
2291,1848,2025-03-01 09:30:35,2025-03-01 09:12:01,C:/Program Files (x86)/msedge.exe,janedoe,"""C:/Program Files (x86)/msedge.exe"""
8324,5715,2025-03-01 09:50:52,2025-03-01 10:29:12,C:/Windows/System32/winword.exe,admin,"""C:/Windows/System32/winword.exe"""
2681,2681,2025-03-01 09:38:02,2025-03-01 10:14:58,C:/Program Files (x86)/notepad.exe,admin,"""C:/Program Files (x86)/notepad.exe"""
2489,3024,2025-03-01 09:34:42,2025-03-01 10:16:46,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe"""
8474,2904,2025-03-01 09:55:44,2025-03-01 09:30:26,C:/Program Files/notepad.exe,janedoe,"""C:/Program Files/notepad.exe"""
6439,3821,2025-03-01 09:32:17,2025-03-01 10:37:50,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
8414,8381,2025-03-01 09:00:08,2025-03-01 09:46:36,C:/Windows/System32/calc.exe,johndoe,"""C:/Windows/System32/calc.exe"""
5783,7249,2025-03-01 09:47:55,2025-03-01 09:14:30,C:/Users/JohnDoe/AppData/Local/Programs/cmd.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/cmd.exe"""
3689,4974,2025-03-01 09:07:18,2025-03-01 09:34:43,C:/Windows/SysWOW64/powershell.exe,user1,"""C:/Windows/SysWOW64/powershell.exe"""
4072,3441,2025-03-01 09:31:12,2025-03-01 10:52:34,C:/Program Files (x86)/calc.exe,user1,"""C:/Program Files (x86)/calc.exe"""
6536,9751,2025-03-01 09:43:13,2025-03-01 10:54:20,C:/Program Files (x86)/notepad.exe,admin,"""C:/Program Files (x86)/notepad.exe"""
8381,4314,2025-03-01 09:09:11,2025-03-01 10:08:06,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/excel.exe"""
9689,2832,2025-03-01 09:57:15,2025-03-01 10:19:53,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
9328,6383,2025-03-01 09:49:52,2025-03-01 10:51:18,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe"""
2696,5441,2025-03-01 09:21:58,2025-03-01 10:08:49,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe"""
7859,3627,2025-03-01 09:27:09,2025-03-01 09:46:48,C:/Windows/SysWOW64/svchost.exe,johndoe,"""C:/Windows/SysWOW64/svchost.exe"""
8419,8941,2025-03-01 09:41:07,2025-03-01 10:35:34,C:/Windows/SysWOW64/powershell.exe,johndoe,"""C:/Windows/SysWOW64/powershell.exe"""
9975,5571,2025-03-01 09:13:42,2025-03-01 09:28:37,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
6657,1845,2025-03-01 09:37:02,2025-03-01 10:34:47,C:/Windows/SysWOW64/excel.exe,johndoe,"""C:/Windows/SysWOW64/excel.exe"""
2890,1256,2025-03-01 09:39:47,2025-03-01 10:17:54,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/winword.exe"""
9747,2330,2025-03-01 09:35:41,2025-03-01 09:14:32,C:/Program Files (x86)/notepad.exe,admin,"""C:/Program Files (x86)/notepad.exe"""
7240,7717,2025-03-01 09:13:38,2025-03-01 09:36:27,C:/Windows/System32/notepad.exe,user1,"""C:/Windows/System32/notepad.exe"""
5695,9782,2025-03-01 09:47:08,2025-03-01 10:47:05,C:/Windows/SysWOW64/notepad.exe,johndoe,"""C:/Windows/SysWOW64/notepad.exe"""
4342,1877,2025-03-01 09:55:34,2025-03-01 10:01:47,C:/Windows/System32/cmd.exe,admin,"""C:/Windows/System32/cmd.exe"""
4675,7240,2025-03-01 09:16:13,2025-03-01 10:09:45,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
1769,9625,2025-03-01 09:53:48,2025-03-01 10:33:32,C:/Program Files (x86)/powershell.exe,johndoe,"""C:/Program Files (x86)/powershell.exe"""
1881,2827,2025-03-01 09:42:21,2025-03-01 10:58:37,C:/Program Files/calc.exe,janedoe,"""C:/Program Files/calc.exe"""
4695,5783,2025-03-01 09:37:18,2025-03-01 10:40:49,C:/Program Files/msedge.exe,user1,"""C:/Program Files/msedge.exe"""
4170,9148,2025-03-01 09:46:36,2025-03-01 09:10:10,C:/Program Files (x86)/explorer.exe,user1,"""C:/Program Files (x86)/explorer.exe"""
3847,1567,2025-03-01 09:02:46,2025-03-01 09:58:30,C:/Windows/System32/powershell.exe,johndoe,"""C:/Windows/System32/powershell.exe"""
5329,7622,2025-03-01 09:57:45,2025-03-01 09:34:49,C:/Windows/SysWOW64/msedge.exe,admin,"""C:/Windows/SysWOW64/msedge.exe"""
6415,7745,2025-03-01 09:10:29,2025-03-01 09:44:02,C:/Windows/SysWOW64/notepad.exe,admin,"""C:/Windows/SysWOW64/notepad.exe"""
5934,5625,2025-03-01 09:24:26,2025-03-01 09:09:57,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/excel.exe"""
9608,7041,2025-03-01 09:04:39,2025-03-01 10:47:21,C:/Windows/SysWOW64/excel.exe,user1,"""C:/Windows/SysWOW64/excel.exe"""
7814,3516,2025-03-01 09:06:16,2025-03-01 09:47:42,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,user1,"""C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe"""
4495,4027,2025-03-01 09:20:02,2025-03-01 09:29:49,C:/Program Files/cmd.exe,janedoe,"""C:/Program Files/cmd.exe"""
1144,6003,2025-03-01 09:16:24,2025-03-01 10:27:41,C:/Program Files/winword.exe,user1,"""C:/Program Files/winword.exe"""
1653,2641,2025-03-01 09:26:20,2025-03-01 09:35:01,C:/Program Files (x86)/chrome.exe,johndoe,"""C:/Program Files (x86)/chrome.exe"""
1404,8859,2025-03-01 09:54:48,2025-03-01 10:09:27,C:/Program Files/excel.exe,janedoe,"""C:/Program Files/excel.exe"""
8975,5333,2025-03-01 09:21:52,2025-03-01 10:10:09,C:/Program Files/calc.exe,admin,"""C:/Program Files/calc.exe"""
2572,4626,2025-03-01 09:00:30,2025-03-01 10:25:35,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/excel.exe"""
4453,2489,2025-03-01 09:57:02,2025-03-01 09:14:11,C:/Windows/SysWOW64/powershell.exe,user1,"""C:/Windows/SysWOW64/powershell.exe"""
9810,1878,2025-03-01 09:01:37,2025-03-01 10:02:41,C:/Windows/System32/explorer.exe,johndoe,"""C:/Windows/System32/explorer.exe"""
1620,4908,2025-03-01 09:12:09,2025-03-01 10:48:26,C:/Windows/System32/notepad.exe,johndoe,"""C:/Windows/System32/notepad.exe"""
2154,4666,2025-03-01 09:27:49,2025-03-01 09:52:58,C:/Windows/SysWOW64/svchost.exe,janedoe,"""C:/Windows/SysWOW64/svchost.exe"""
7626,3258,2025-03-01 09:26:35,2025-03-01 10:31:55,C:/Program Files/notepad.exe,admin,"""C:/Program Files/notepad.exe"""
9762,6168,2025-03-01 09:51:36,2025-03-01 10:41:50,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,admin,"""C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe"""
2189,7999,2025-03-01 09:19:47,2025-03-01 10:47:26,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,johndoe,"""C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe"""
2417,3653,2025-03-01 09:26:58,2025-03-01 10:52:14,C:/Program Files (x86)/powershell.exe,admin,"""C:/Program Files (x86)/powershell.exe"""
8765,5837,2025-03-01 09:09:18,2025-03-01 10:41:57,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,janedoe,"""C:/Users/JohnDoe/AppData/Local/Programs/calc.exe"""
