process_id,event_type,event_time,user,executable_path,src_ip,dst_ip,src_port,dst_port,file_path,operation,registry_key,value_name,value_data
5530,registry,2025-03-01 09:47:48,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
2388,registry,2025-03-01 09:20:39,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
8889,registry,2025-03-01 09:43:17,user1,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
2730,registry,2025-03-01 09:16:00,janedoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
9921,registry,2025-03-01 09:24:11,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
5612,registry,2025-03-01 09:11:19,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
5285,registry,2025-03-01 09:29:34,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
2382,registry,2025-03-01 09:50:11,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
8501,registry,2025-03-01 09:47:45,user1,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
5415,registry,2025-03-01 09:01:13,user1,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
9027,registry,2025-03-01 09:24:44,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
2245,registry,2025-03-01 09:50:19,user1,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
4783,registry,2025-03-01 09:37:55,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
8314,registry,2025-03-01 09:00:35,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
9226,registry,2025-03-01 09:11:28,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
2827,registry,2025-03-01 09:12:52,admin,,,,,,,delete,"HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,unexpected",,
2609,registry,2025-03-01 09:58:06,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
1828,registry,2025-03-01 09:05:57,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
3847,registry,2025-03-01 09:53:47,janedoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
6091,registry,2025-03-01 09:26:55,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7145,registry,2025-03-01 09:27:12,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
2323,registry,2025-03-01 09:39:38,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
7971,registry,2025-03-01 09:32:34,user1,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
8972,registry,2025-03-01 09:41:57,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
6914,registry,2025-03-01 09:39:14,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
1838,registry,2025-03-01 09:36:46,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
7112,registry,2025-03-01 09:06:23,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
8304,registry,2025-03-01 09:47:26,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7311,registry,2025-03-01 09:31:29,johndoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
5295,registry,2025-03-01 09:27:19,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
8245,registry,2025-03-01 09:59:24,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
5655,registry,2025-03-01 09:00:42,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
7498,registry,2025-03-01 09:11:50,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
2417,registry,2025-03-01 09:56:23,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
1188,registry,2025-03-01 09:14:02,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7284,registry,2025-03-01 09:19:19,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
4292,registry,2025-03-01 09:48:50,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
3246,registry,2025-03-01 09:07:56,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
2294,registry,2025-03-01 09:44:57,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
8147,registry,2025-03-01 09:51:20,johndoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
4454,registry,2025-03-01 09:41:15,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
8717,registry,2025-03-01 09:55:53,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
1999,registry,2025-03-01 09:58:35,janedoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
7105,registry,2025-03-01 09:01:20,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7440,registry,2025-03-01 09:11:46,user1,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
1510,registry,2025-03-01 09:19:35,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
8371,registry,2025-03-01 09:05:18,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
8515,registry,2025-03-01 09:29:14,janedoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
7527,registry,2025-03-01 09:39:05,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
6246,registry,2025-03-01 09:11:17,user1,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
1944,registry,2025-03-01 09:25:50,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
9614,registry,2025-03-01 09:19:10,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
1188,registry,2025-03-01 09:50:06,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
9027,registry,2025-03-01 09:40:39,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
8972,registry,2025-03-01 09:42:43,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
3053,registry,2025-03-01 09:11:54,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
5973,registry,2025-03-01 09:21:55,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
4371,registry,2025-03-01 09:32:33,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
3506,registry,2025-03-01 09:20:48,johndoe,,,,,,,delete,###CORRUPT###HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
9507,registry,2025-03-01 09:15:09,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
5310,registry,2025-03-01 09:14:29,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
8612,registry,2025-03-01 09:05:37,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
9530,registry,2025-03-01 09:57:57,janedoe,,,,,,,delete,"HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,unexpected",,
2426,registry,2025-03-01 09:51:32,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
9180,registry,2025-03-01 09:25:06,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
2426,registry,2025-03-01 09:04:04,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
3421,registry,2025-03-01 09:39:22,johndoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
6107,registry,2025-03-01 09:02:47,johndoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
4566,registry,2025-03-01 09:16:07,johndoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
1510,registry,2025-03-01 09:02:29,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
3527,registry,2025-03-01 09:40:25,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
4616,registry,2025-03-01 09:44:00,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
8504,registry,2025-03-01 09:32:09,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
8419,registry,2025-03-01 09:28:42,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
4012,registry,2025-03-01 09:52:58,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
8365,registry,2025-03-01 09:34:41,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
8490,registry,2025-03-01 09:46:09,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
9992,registry,2025-03-01 09:39:05,user1,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
4767,registry,2025-03-01 09:47:32,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
8381,registry,2025-03-01 09:54:31,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
8921,registry,2025-03-01 09:38:58,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
9821,registry,2025-03-01 09:04:00,admin,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
5922,registry,2025-03-01 09:37:12,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
3274,registry,2025-03-01 09:14:03,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
8972,registry,2025-03-01 09:39:26,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
9856,registry,2025-03-01 09:52:20,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
8303,registry,2025-03-01 09:33:29,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
7498,registry,2025-03-01 09:52:31,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
3931,registry,2025-03-01 09:50:20,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
2929,registry,2025-03-01 09:41:41,johndoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
2029,registry,2025-03-01 09:10:46,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
8296,registry,2025-03-01 09:05:56,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
9095,registry,2025-03-01 09:07:42,janedoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
3159,registry,2025-03-01 09:30:41,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7132,registry,2025-03-01 09:42:06,admin,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
5210,registry,2025-03-01 09:25:06,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
6309,registry,2025-03-01 09:15:50,user1,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
5831,registry,2025-03-01 09:53:26,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
9653,registry,2025-03-01 09:28:16,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
8381,registry,2025-03-01 09:43:45,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
1769,registry,2025-03-01 09:44:02,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
3662,registry,2025-03-01 09:52:43,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
99999,registry,2025-03-01 09:13:38,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
1838,registry,2025-03-01 09:40:53,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
6799,registry,2025-03-01 09:30:27,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
3274,registry,2025-03-01 09:35:20,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
1999,registry,2025-03-01 09:36:05,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
6489,registry,2025-03-01 09:44:27,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
9614,registry,2025-03-01 09:45:05,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
4292,registry,2025-03-01 09:38:34,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
1370,registry,2025-03-01 09:05:08,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
6316,registry,2025-03-01 09:49:05,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
2843,registry,2025-03-01 09:27:43,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
2226,registry,2025-03-01 09:36:12,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
7022,registry,2025-03-01 09:31:08,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
6544,registry,2025-03-01 09:19:09,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
6878,registry,2025-03-01 09:43:01,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
5530,registry,2025-03-01 09:00:24,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
5934,registry,2025-03-01 09:55:19,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
6499,registry,2025-03-01 09:14:40,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
2821,registry,2025-03-01 09:10:39,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
8501,registry,2025-03-01 09:12:28,admin,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
1845,registry,2025-03-01 09:17:03,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
9589,registry,2025-03-01 09:16:32,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
9918,registry,2025-03-01 09:02:52,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
3492,registry,2025-03-01 09:17:27,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
7767,registry,2025-03-01 09:53:10,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
9864,registry,2025-03-01 09:56:27,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
5430,registry,2025-03-01 09:24:02,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
2140,registry,2025-03-01 09:18:52,user1,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
3739,registry,2025-03-01 09:15:45,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
5543,registry,2025-03-01 09:41:15,user1,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
5780,registry,2025-03-01 09:25:27,user1,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
1152,registry,2025-03-01 09:09:12,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
3140,registry,2025-03-01 09:12:35,user1,,,,,,,delete,###CORRUPT###HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
9976,registry,2025-03-01 09:00:45,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
7719,registry,2025-03-01 09:38:51,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
2771,registry,2025-03-01 09:25:44,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
2477,registry,2026-03-01 09:00:00,janedoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
3246,registry,2025-03-01 09:59:03,janedoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
1188,registry,2025-03-01 09:30:47,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
4559,registry,2025-03-01 09:08:17,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
8616,registry,2025-03-01 09:35:43,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
5097,registry,2025-03-01 09:13:39,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
5659,registry,2025-03-01 09:27:28,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
9608,registry,2025-03-01 09:19:46,janedoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
6833,registry,2025-03-01 09:27:13,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
2302,registry,2025-03-01 09:54:05,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
5720,registry,2025-03-01 09:49:54,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
6393,registry,2025-03-01 09:13:56,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
8909,registry,2025-03-01 09:09:02,janedoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
6061,registry,2025-03-01 09:43:59,user1,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
3077,registry,2025-03-01 09:20:15,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
2544,registry,2025-03-01 09:03:47,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
3627,registry,2025-03-01 09:02:06,admin,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
4977,registry,2025-03-01 09:42:29,user1,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
3750,registry,2025-03-01 09:38:48,user1,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
4082,registry,2025-03-01 09:00:17,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
6339,registry,2026-03-01 09:00:00,janedoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7390,registry,2025-03-01 09:06:51,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
2636,registry,2025-03-01 09:10:26,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,MaliciousApp,C:/Users/Admin/notepad.exe
7304,registry,2025-03-01 09:57:59,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
2233,registry,2025-03-01 09:33:30,johndoe,,,,,,,delete,###CORRUPT###HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
4495,registry,2025-03-01 09:15:23,johndoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
6442,registry,2025-03-01 09:58:03,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
2592,registry,2025-03-01 09:33:27,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
6651,registry,2025-03-01 09:33:52,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
8921,registry,2025-03-01 09:51:43,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
9614,registry,2025-03-01 09:56:53,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
7132,registry,2025-03-01 09:13:12,johndoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
5914,registry,2025-03-01 09:49:57,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
2388,registry,2025-03-01 09:19:33,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Adobe\Acrobat Reader,,
4396,registry,2025-03-01 09:30:18,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
1084,registry,2026-03-01 09:00:00,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
4566,registry,2025-03-01 09:53:04,johndoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
2775,registry,2025-03-01 09:06:07,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
1842,registry,2025-03-01 09:05:21,johndoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
7098,registry,2025-03-01 09:02:31,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
7232,registry,2025-03-01 09:23:30,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
5641,registry,2025-03-01 09:21:54,janedoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
4453,registry,2025-03-01 09:45:40,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Office\16.0,,
2654,registry,2025-03-01 09:27:11,admin,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
7719,registry,2025-03-01 09:19:27,admin,,,,,,,create,###CORRUPT###HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
8381,registry,2025-03-01 09:48:56,johndoe,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
9013,registry,2025-03-01 09:01:15,user1,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
5107,registry,2025-03-01 09:12:09,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
3745,registry,2025-03-01 09:40:10,admin,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
2692,registry,2025-03-01 09:16:17,johndoe,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
8909,registry,2025-03-01 09:42:53,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
5308,registry,2025-03-01 09:10:20,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
7809,registry,2025-03-01 09:06:10,user1,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Adobe\Acrobat Reader,,
7980,registry,2025-03-01 09:59:11,janedoe,,,,,,,modify,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Office\16.0,,
1152,registry,2025-03-01 09:09:01,janedoe,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
6728,registry,2025-03-01 09:20:28,admin,,,,,,,delete,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
3430,registry,2025-03-01 09:52:01,janedoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
8069,registry,2025-03-01 09:02:54,admin,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
3931,registry,2025-03-01 09:40:55,johndoe,,,,,,,delete,HKEY_LOCAL_MACHINE\SOFTWARE\Oracle\Java,,
6314,registry,2025-03-01 09:59:05,user1,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,,
2419,registry,2025-03-01 09:55:20,johndoe,,,,,,,create,HKEY_CURRENT_USER\SOFTWARE\Google\Chrome,,
1635,registry,2025-03-01 09:36:40,admin,,,,,,,modify,HKEY_CURRENT_USER\SOFTWARE\Oracle\Java,,
9984,registry,2025-03-01 09:23:24,admin,,,,,,,create,HKEY_LOCAL_MACHINE\SOFTWARE\Google\Chrome,,
